Date|price|Откр.|Макс.|Мин.|Изм.%
26.09.2012|-17.070|-17.070|-17.070|-17.070|-1.89%
27.09.2012|-17.268|-17.268|-17.268|-17.268|1.16%
28.09.2012|-17.368|-17.368|-17.368|-17.368|0.58%
01.10.2012|-17.545|-17.545|-17.545|-17.545|1.02%
02.10.2012|-18.153|-18.153|-18.153|-18.153|3.47%
03.10.2012|-18.321|-18.321|-18.321|-18.321|0.93%
04.10.2012|-18.147|-18.147|-18.147|-18.147|-0.95%
05.10.2012|-18.289|-18.289|-18.289|-18.289|0.78%
08.10.2012|-18.248|-18.248|-18.248|-18.248|-0.22%
09.10.2012|-17.883|-17.883|-17.883|-17.883|-2.00%
10.10.2012|-17.877|-17.877|-17.877|-17.877|-0.03%
11.10.2012|-17.975|-17.975|-17.975|-17.975|0.55%
12.10.2012|-17.966|-17.966|-17.966|-17.966|-0.05%
15.10.2012|-18.046|-18.046|-18.046|-18.046|0.45%
16.10.2012|-18.462|-18.462|-18.462|-18.462|2.31%
17.10.2012|-18.673|-18.673|-18.673|-18.673|1.14%
18.10.2012|-18.509|-18.509|-18.509|-18.509|-0.88%
19.10.2012|-18.296|-18.296|-18.296|-18.296|-1.15%
22.10.2012|-17.745|-17.745|-17.745|-17.745|-3.01%
23.10.2012|-16.962|-16.962|-16.962|-16.962|-4.41%
24.10.2012|-16.854|-16.854|-16.854|-16.854|-0.64%
25.10.2012|-16.966|-16.966|-16.966|-16.966|0.66%
26.10.2012|-17.002|-17.002|-17.002|-17.002|0.21%
29.10.2012|-16.780|-16.780|-16.780|-16.780|-1.31%
30.10.2012|-16.849|-16.849|-16.849|-16.849|0.41%
31.10.2012|-16.876|-16.876|-16.876|-16.876|0.16%
01.11.2012|-16.933|-16.933|-16.933|-16.933|0.34%
02.11.2012|-16.816|-16.816|-16.816|-16.816|-0.69%
05.11.2012|-17.055|-17.055|-17.055|-17.055|1.42%
06.11.2012|-16.967|-16.967|-16.967|-16.967|-0.52%
07.11.2012|-16.842|-16.842|-16.842|-16.842|-0.74%
08.11.2012|-16.875|-16.875|-16.875|-16.875|0.20%
09.11.2012|-16.833|-16.833|-16.833|-16.833|-0.25%
12.11.2012|-16.867|-16.867|-16.867|-16.867|0.20%
13.11.2012|-17.239|-17.239|-17.239|-17.239|2.21%
14.11.2012|-17.330|-17.330|-17.330|-17.330|0.53%
15.11.2012|-17.102|-17.102|-17.102|-17.102|-1.32%
16.11.2012|-16.871|-16.871|-16.871|-16.871|-1.35%
19.11.2012|-17.179|-17.179|-17.179|-17.179|1.83%
20.11.2012|-17.202|-17.202|-17.202|-17.202|0.13%
21.11.2012|-17.237|-17.237|-17.237|-17.237|0.20%
22.11.2012|-17.231|-17.231|-17.231|-17.231|-0.03%
23.11.2012|-17.328|-17.328|-17.328|-17.328|0.56%
26.11.2012|-17.314|-17.314|-17.314|-17.314|-0.08%
27.11.2012|-17.441|-17.441|-17.441|-17.441|0.73%
28.11.2012|-17.358|-17.358|-17.358|-17.358|-0.48%
29.11.2012|-17.736|-17.736|-17.736|-17.736|2.18%
30.11.2012|-17.777|-17.777|-17.777|-17.777|0.23%
03.12.2012|-17.993|-17.993|-17.993|-17.993|1.22%
04.12.2012|-17.969|-17.969|-17.969|-17.969|-0.13%
05.12.2012|-17.934|-17.934|-17.934|-17.934|-0.19%
06.12.2012|-17.883|-17.883|-17.883|-17.883|-0.28%
07.12.2012|-17.875|-17.875|-17.875|-17.875|-0.04%
10.12.2012|-17.750|-17.750|-17.750|-17.750|-0.70%
11.12.2012|-17.811|-17.811|-17.811|-17.811|0.34%
12.12.2012|-17.810|-17.810|-17.810|-17.810|-0.01%
13.12.2012|-17.791|-17.791|-17.791|-17.791|-0.11%
14.12.2012|-17.760|-17.760|-17.760|-17.760|-0.17%
17.12.2012|-17.718|-17.718|-17.718|-17.718|-0.24%
18.12.2012|-18.025|-18.025|-18.025|-18.025|1.73%
19.12.2012|-18.979|-18.979|-18.979|-18.979|5.29%
20.12.2012|-18.960|-18.960|-18.960|-18.960|-0.10%
21.12.2012|-18.680|-18.680|-18.680|-18.680|-1.48%
24.12.2012|-18.659|-18.659|-18.659|-18.659|-0.11%
26.12.2012|-18.690|-18.690|-18.690|-18.690|0.17%
27.12.2012|-18.642|-18.642|-18.642|-18.642|-0.26%
28.12.2012|-18.544|-18.544|-18.544|-18.544|-0.53%
31.12.2012|-18.527|-18.527|-18.527|-18.527|-0.09%
01.01.2013|-18.553|-18.553|-18.553|-18.553|0.14%
02.01.2013|-18.864|-18.864|-18.864|-18.864|1.68%
03.01.2013|-19.396|-19.396|-19.396|-19.396|2.82%
04.01.2013|-19.280|-19.280|-19.280|-19.280|-0.60%
07.01.2013|-19.202|-19.202|-19.202|-19.202|-0.40%
08.01.2013|-19.143|-19.143|-19.143|-19.143|-0.31%
09.01.2013|-19.168|-19.168|-19.168|-19.168|0.13%
10.01.2013|-19.238|-19.238|-19.238|-19.238|0.37%
11.01.2013|-19.243|-19.243|-19.243|-19.243|0.03%
14.01.2013|-18.812|-18.812|-18.812|-18.812|-2.24%
15.01.2013|-18.775|-18.775|-18.775|-18.775|-0.20%
16.01.2013|-18.711|-18.711|-18.711|-18.711|-0.34%
17.01.2013|-18.560|-18.560|-18.560|-18.560|-0.81%
18.01.2013|-18.321|-18.321|-18.321|-18.321|-1.29%
21.01.2013|-18.414|-18.414|-18.414|-18.414|0.51%
22.01.2013|-18.279|-18.279|-18.279|-18.279|-0.73%
23.01.2013|-18.344|-18.344|-18.344|-18.344|0.36%
24.01.2013|-18.398|-18.398|-18.398|-18.398|0.29%
25.01.2013|-18.282|-18.282|-18.282|-18.282|-0.63%
28.01.2013|-18.155|-18.155|-18.155|-18.155|-0.69%
29.01.2013|-17.993|-17.993|-17.993|-17.993|-0.89%
30.01.2013|-17.608|-17.608|-17.608|-17.608|-2.14%
31.01.2013|-17.471|-17.471|-17.471|-17.471|-0.78%
01.02.2013|-17.804|-17.804|-17.804|-17.804|1.91%
04.02.2013|-17.441|-17.441|-17.441|-17.441|-2.04%
05.02.2013|-17.441|-17.441|-17.441|-17.441|0.00%
06.02.2013|-17.645|-17.645|-17.645|-17.645|1.17%
07.02.2013|-17.621|-17.621|-17.621|-17.621|-0.14%
08.02.2013|-17.610|-17.610|-17.610|-17.610|-0.06%
11.02.2013|-17.600|-17.600|-17.600|-17.600|-0.06%
12.02.2013|-17.619|-17.619|-17.619|-17.619|0.11%
13.02.2013|-17.684|-17.684|-17.684|-17.684|0.37%
14.02.2013|-17.676|-17.676|-17.676|-17.676|-0.05%
15.02.2013|-17.583|-17.583|-17.583|-17.583|-0.53%
18.02.2013|-17.631|-17.631|-17.631|-17.631|0.27%
19.02.2013|-17.371|-17.371|-17.371|-17.371|-1.47%
20.02.2013|-17.423|-17.423|-17.423|-17.423|0.30%
21.02.2013|-17.130|-17.130|-17.130|-17.130|-1.68%
22.02.2013|-16.750|-16.750|-16.750|-16.750|-2.22%
25.02.2013|-16.849|-16.849|-16.849|-16.849|0.59%
26.02.2013|-16.686|-16.686|-16.686|-16.686|-0.97%
27.02.2013|-16.720|-16.720|-16.720|-16.720|0.20%
28.02.2013|-16.856|-16.856|-16.856|-16.856|0.81%
01.03.2013|-16.740|-16.740|-16.740|-16.740|-0.69%
04.03.2013|-16.713|-16.713|-16.713|-16.713|-0.16%
05.03.2013|-17.303|-17.303|-17.303|-17.303|3.53%
06.03.2013|-17.236|-17.236|-17.236|-17.236|-0.39%
07.03.2013|-17.461|-17.461|-17.461|-17.461|1.31%
08.03.2013|-17.471|-17.471|-17.471|-17.471|0.06%
11.03.2013|-17.415|-17.415|-17.415|-17.415|-0.32%
12.03.2013|-17.359|-17.359|-17.359|-17.359|-0.32%
13.03.2013|-17.376|-17.376|-17.376|-17.376|0.10%
14.03.2013|-17.367|-17.367|-17.367|-17.367|-0.05%
15.03.2013|-17.415|-17.415|-17.415|-17.415|0.28%
18.03.2013|-17.155|-17.155|-17.155|-17.155|-1.49%
19.03.2013|-17.705|-17.705|-17.705|-17.705|3.21%
20.03.2013|-16.890|-16.890|-16.890|-16.890|-4.60%
21.03.2013|-16.865|-16.865|-16.865|-16.865|-0.15%
22.03.2013|-16.830|-16.830|-16.830|-16.830|-0.21%
25.03.2013|-16.816|-16.816|-16.816|-16.816|-0.08%
26.03.2013|-16.818|-16.818|-16.818|-16.818|0.01%
27.03.2013|-16.599|-16.599|-16.599|-16.599|-1.30%
28.03.2013|-16.598|-16.598|-16.598|-16.598|-0.01%
29.03.2013|-16.842|-16.842|-16.842|-16.842|1.47%
01.04.2013|-16.524|-16.524|-16.524|-16.524|-1.89%
02.04.2013|-16.712|-16.712|-16.712|-16.712|1.14%
03.04.2013|-16.697|-16.697|-16.697|-16.697|-0.09%
04.04.2013|-16.846|-16.846|-16.846|-16.846|0.89%
05.04.2013|-17.091|-17.091|-17.091|-17.091|1.45%
08.04.2013|-17.803|-17.803|-17.803|-17.803|4.17%
09.04.2013|-17.772|-17.772|-17.772|-17.772|-0.17%
10.04.2013|-17.946|-17.946|-17.946|-17.946|0.98%
11.04.2013|-18.206|-18.206|-18.206|-18.206|1.45%
17.04.2013|-17.507|-17.507|-17.507|-17.507|-3.84%
18.04.2013|-17.432|-17.432|-17.432|-17.432|-0.43%
19.04.2013|-16.916|-16.916|-16.916|-16.916|-2.96%
22.04.2013|-17.021|-17.021|-17.021|-17.021|0.62%
23.04.2013|-17.734|-17.734|-17.734|-17.734|4.19%
24.04.2013|-17.876|-17.876|-17.876|-17.876|0.80%
25.04.2013|-18.001|-18.001|-18.001|-18.001|0.70%
26.04.2013|-17.867|-17.867|-17.867|-17.867|-0.74%
29.04.2013|-17.974|-17.974|-17.974|-17.974|0.60%
30.04.2013|-18.019|-18.019|-18.019|-18.019|0.25%
01.05.2013|-17.991|-17.991|-17.991|-17.991|-0.16%
02.05.2013|-18.207|-18.207|-18.207|-18.207|1.20%
03.05.2013|-18.268|-18.268|-18.268|-18.268|0.34%
06.05.2013|-18.256|-18.256|-18.256|-18.256|-0.07%
07.05.2013|-18.318|-18.318|-18.318|-18.318|0.34%
08.05.2013|-18.322|-18.322|-18.322|-18.322|0.02%
09.05.2013|-18.499|-18.499|-18.499|-18.499|0.97%
10.05.2013|-18.459|-18.459|-18.459|-18.459|-0.22%
13.05.2013|-18.244|-18.244|-18.244|-18.244|-1.16%
14.05.2013|-18.282|-18.282|-18.282|-18.282|0.21%
15.05.2013|-18.115|-18.115|-18.115|-18.115|-0.91%
16.05.2013|-17.954|-17.954|-17.954|-17.954|-0.89%
17.05.2013|-17.936|-17.936|-17.936|-17.936|-0.10%
20.05.2013|-17.837|-17.837|-17.837|-17.837|-0.55%
21.05.2013|-17.675|-17.675|-17.675|-17.675|-0.91%
22.05.2013|-17.812|-17.812|-17.812|-17.812|0.78%
23.05.2013|-17.466|-17.466|-17.466|-17.466|-1.94%
24.05.2013|-17.339|-17.339|-17.339|-17.339|-0.73%
27.05.2013|-17.424|-17.424|-17.424|-17.424|0.49%
28.05.2013|-17.364|-17.364|-17.364|-17.364|-0.34%
29.05.2013|-16.882|-16.882|-16.882|-16.882|-2.78%
30.05.2013|-16.357|-16.357|-16.357|-16.357|-3.11%
31.05.2013|-16.292|-16.292|-16.292|-16.292|-0.40%
03.06.2013|-16.099|-16.099|-16.099|-16.099|-1.18%
04.06.2013|-16.237|-16.237|-16.237|-16.237|0.86%
05.06.2013|-15.894|-15.894|-15.894|-15.894|-2.11%
06.06.2013|-15.523|-15.523|-15.523|-15.523|-2.33%
07.06.2013|-15.568|-15.568|-15.568|-15.568|0.29%
10.06.2013|-15.203|-15.203|-15.203|-15.203|-2.34%
11.06.2013|-14.848|-14.848|-14.848|-14.848|-2.34%
12.06.2013|-15.014|-15.014|-15.014|-15.014|1.12%
13.06.2013|-15.318|-15.318|-15.318|-15.318|2.02%
14.06.2013|-15.868|-15.868|-15.868|-15.868|3.59%
17.06.2013|-15.842|-15.842|-15.842|-15.842|-0.16%
18.06.2013|-15.535|-15.535|-15.535|-15.535|-1.94%
19.06.2013|-16.184|-16.184|-16.184|-16.184|4.18%
20.06.2013|-14.542|-14.542|-14.542|-14.542|-10.15%
21.06.2013|-13.506|-13.506|-13.506|-13.506|-7.12%
24.06.2013|-12.386|-12.386|-12.386|-12.386|-8.29%
25.06.2013|-13.790|-13.790|-13.790|-13.790|11.34%
26.06.2013|-14.923|-14.923|-14.923|-14.923|8.22%
27.06.2013|-15.288|-15.288|-15.288|-15.288|2.45%
28.06.2013|-15.031|-15.031|-15.031|-15.031|-1.68%
01.07.2013|-15.577|-15.577|-15.577|-15.577|3.63%
02.07.2013|-15.684|-15.684|-15.684|-15.684|0.69%
03.07.2013|-15.316|-15.316|-15.316|-15.316|-2.35%
04.07.2013|-15.437|-15.437|-15.437|-15.437|0.79%
05.07.2013|-14.953|-14.953|-14.953|-14.953|-3.14%
08.07.2013|-14.965|-14.965|-14.965|-14.965|0.08%
09.07.2013|-15.062|-15.062|-15.062|-15.062|0.65%
10.07.2013|-14.869|-14.869|-14.869|-14.869|-1.28%
11.07.2013|-15.104|-15.104|-15.104|-15.104|1.58%
12.07.2013|-15.289|-15.289|-15.289|-15.289|1.22%
15.07.2013|-15.659|-15.659|-15.659|-15.659|2.42%
16.07.2013|-15.923|-15.923|-15.923|-15.923|1.69%
17.07.2013|-16.166|-16.166|-16.166|-16.166|1.53%
18.07.2013|-16.292|-16.292|-16.292|-16.292|0.78%
19.07.2013|-16.292|-16.292|-16.292|-16.292|0.00%
22.07.2013|-16.445|-16.445|-16.445|-16.445|0.94%
23.07.2013|-16.306|-16.306|-16.306|-16.306|-0.85%
25.07.2013|-15.607|-15.607|-15.607|-15.607|-4.29%
26.07.2013|-15.420|-15.420|-15.420|-15.420|-1.20%
29.07.2013|-15.390|-15.390|-15.390|-15.390|-0.19%
30.07.2013|-15.358|-15.358|-15.358|-15.358|-0.21%
31.07.2013|-15.185|-15.185|-15.185|-15.185|-1.13%
01.08.2013|-15.306|-15.306|-15.306|-15.306|0.80%
02.08.2013|-15.381|-15.381|-15.381|-15.381|0.49%
05.08.2013|-15.445|-15.445|-15.445|-15.445|0.42%
06.08.2013|-15.303|-15.303|-15.303|-15.303|-0.92%
07.08.2013|-15.065|-15.065|-15.065|-15.065|-1.56%
08.08.2013|-15.292|-15.292|-15.292|-15.292|1.51%
09.08.2013|-15.365|-15.365|-15.365|-15.365|0.48%
12.08.2013|-15.348|-15.348|-15.348|-15.348|-0.11%
13.08.2013|-15.397|-15.397|-15.397|-15.397|0.32%
14.08.2013|-15.369|-15.369|-15.369|-15.369|-0.18%
15.08.2013|-15.105|-15.105|-15.105|-15.105|-1.72%
16.08.2013|-15.071|-15.071|-15.071|-15.071|-0.23%
19.08.2013|-14.649|-14.649|-14.649|-14.649|-2.80%
20.08.2013|-14.576|-14.576|-14.576|-14.576|-0.50%
21.08.2013|-14.396|-14.396|-14.396|-14.396|-1.23%
22.08.2013|-14.397|-14.397|-14.397|-14.397|0.01%
23.08.2013|-14.640|-14.640|-14.640|-14.640|1.69%
26.08.2013|-14.643|-14.643|-14.643|-14.643|0.02%
27.08.2013|-14.318|-14.318|-14.318|-14.318|-2.22%
28.08.2013|-14.337|-14.337|-14.337|-14.337|0.13%
29.08.2013|-14.645|-14.645|-14.645|-14.645|2.15%
30.08.2013|-14.477|-14.477|-14.477|-14.477|-1.15%
02.09.2013|-14.148|-14.148|-14.148|-14.148|-2.27%
03.09.2013|-14.509|-14.509|-14.509|-14.509|2.55%
04.09.2013|-14.378|-14.378|-14.378|-14.378|-0.90%
05.09.2013|-14.428|-14.428|-14.428|-14.428|0.35%
06.09.2013|-14.619|-14.619|-14.619|-14.619|1.32%
09.09.2013|-14.734|-14.734|-14.734|-14.734|0.79%
10.09.2013|-14.839|-14.839|-14.839|-14.839|0.71%
11.09.2013|-15.250|-15.250|-15.250|-15.250|2.77%
12.09.2013|-15.573|-15.573|-15.573|-15.573|2.12%
13.09.2013|-15.616|-15.616|-15.616|-15.616|0.28%
16.09.2013|-16.034|-16.034|-16.034|-16.034|2.68%
17.09.2013|-16.025|-16.025|-16.025|-16.025|-0.06%
18.09.2013|-16.216|-16.216|-16.216|-16.216|1.19%
19.09.2013|-17.930|-17.930|-17.930|-17.930|10.57%
20.09.2013|-17.099|-17.099|-17.099|-17.099|-4.63%
23.09.2013|-16.661|-16.661|-16.661|-16.661|-2.56%
24.09.2013|-16.363|-16.363|-16.363|-16.363|-1.79%
25.09.2013|-16.431|-16.431|-16.431|-16.431|0.42%
26.09.2013|-16.384|-16.384|-16.384|-16.384|-0.29%
27.09.2013|-16.078|-16.078|-16.078|-16.078|-1.87%
30.09.2013|-15.903|-15.903|-15.903|-15.903|-1.09%
01.10.2013|-16.082|-16.082|-16.082|-16.082|1.13%
02.10.2013|-16.087|-16.087|-16.087|-16.087|0.03%
03.10.2013|-16.015|-16.015|-16.015|-16.015|-0.45%
04.10.2013|-16.026|-16.026|-16.026|-16.026|0.07%
07.10.2013|-16.112|-16.112|-16.112|-16.112|0.54%
08.10.2013|-16.083|-16.083|-16.083|-16.083|-0.18%
09.10.2013|-16.128|-16.128|-16.128|-16.128|0.28%
10.10.2013|-16.375|-16.375|-16.375|-16.375|1.53%
11.10.2013|-16.575|-16.575|-16.575|-16.575|1.22%
14.10.2013|-16.564|-16.564|-16.564|-16.564|-0.07%
15.10.2013|-16.774|-16.774|-16.774|-16.774|1.27%
16.10.2013|-16.871|-16.871|-16.871|-16.871|0.58%
17.10.2013|-16.622|-16.622|-16.622|-16.622|-1.48%
18.10.2013|-16.751|-16.751|-16.751|-16.751|0.78%
21.10.2013|-16.679|-16.679|-16.679|-16.679|-0.43%
22.10.2013|-16.751|-16.751|-16.751|-16.751|0.43%
23.10.2013|-16.558|-16.558|-16.558|-16.558|-1.15%
24.10.2013|-16.411|-16.411|-16.411|-16.411|-0.89%
28.10.2013|-16.361|-16.361|-16.361|-16.361|-0.30%
29.10.2013|-16.205|-16.205|-16.205|-16.205|-0.95%
30.10.2013|-16.208|-16.208|-16.208|-16.208|0.02%
31.10.2013|-16.201|-16.201|-16.201|-16.201|-0.04%
04.11.2013|-16.038|-16.038|-16.038|-16.038|-1.01%
05.11.2013|-15.862|-15.862|-15.862|-15.862|-1.10%
06.11.2013|-15.995|-15.995|-15.995|-15.995|0.84%
07.11.2013|-15.995|-15.995|-15.995|-15.995|0.00%
08.11.2013|-15.903|-15.903|-15.903|-15.903|-0.58%
11.11.2013|-15.890|-15.890|-15.890|-15.890|-0.08%
12.11.2013|-15.864|-15.864|-15.864|-15.864|-0.16%
14.11.2013|-16.070|-16.070|-16.070|-16.070|1.30%
15.11.2013|-16.085|-16.085|-16.085|-16.085|0.09%
19.11.2013|-16.145|-16.145|-16.145|-16.145|0.37%
20.11.2013|-16.081|-16.081|-16.081|-16.081|-0.40%
21.11.2013|-15.836|-15.836|-15.836|-15.836|-1.52%
22.11.2013|-16.126|-16.126|-16.126|-16.126|1.83%
25.11.2013|-16.028|-16.028|-16.028|-16.028|-0.61%
26.11.2013|-15.936|-15.936|-15.936|-15.936|-0.57%
27.11.2013|-15.783|-15.783|-15.783|-15.783|-0.96%
28.11.2013|-15.779|-15.779|-15.779|-15.779|-0.03%
29.11.2013|-15.648|-15.648|-15.648|-15.648|-0.83%
02.12.2013|-15.549|-15.549|-15.549|-15.549|-0.63%
03.12.2013|-15.464|-15.464|-15.464|-15.464|-0.55%
04.12.2013|-15.453|-15.453|-15.453|-15.453|-0.07%
05.12.2013|-15.587|-15.587|-15.587|-15.587|0.87%
06.12.2013|-15.721|-15.721|-15.721|-15.721|0.86%
10.12.2013|-16.038|-16.038|-16.038|-16.038|2.02%
11.12.2013|-15.929|-15.929|-15.929|-15.929|-0.68%
12.12.2013|-15.850|-15.850|-15.850|-15.850|-0.50%
13.12.2013|-15.844|-15.844|-15.844|-15.844|-0.04%
16.12.2013|-15.904|-15.904|-15.904|-15.904|0.38%
17.12.2013|-16.008|-16.008|-16.008|-16.008|0.65%
18.12.2013|-16.005|-16.005|-16.005|-16.005|-0.02%
19.12.2013|-16.774|-16.774|-16.774|-16.774|4.80%
20.12.2013|-16.412|-16.412|-16.412|-16.412|-2.16%
23.12.2013|-16.682|-16.682|-16.682|-16.682|1.65%
24.12.2013|-16.341|-16.341|-16.341|-16.341|-2.04%
25.12.2013|-16.339|-16.339|-16.339|-16.339|-0.01%
26.12.2013|-16.328|-16.328|-16.328|-16.328|-0.07%
27.12.2013|-16.367|-16.367|-16.367|-16.367|0.24%
30.12.2013|-16.360|-16.360|-16.360|-16.360|-0.04%
31.12.2013|-16.341|-16.341|-16.341|-16.341|-0.12%
01.01.2014|-16.483|-16.483|-16.483|-16.483|0.87%
02.01.2014|-16.272|-16.272|-16.272|-16.272|-1.28%
03.01.2014|-16.312|-16.312|-16.312|-16.312|0.25%
06.01.2014|-16.514|-16.514|-16.514|-16.514|1.24%
07.01.2014|-16.609|-16.609|-16.609|-16.609|0.58%
08.01.2014|-16.474|-16.474|-16.474|-16.474|-0.81%
09.01.2014|-16.286|-16.286|-16.286|-16.286|-1.14%
10.01.2014|-16.400|-16.400|-16.400|-16.400|0.70%
13.01.2014|-16.425|-16.425|-16.425|-16.425|0.15%
14.01.2014|-16.366|-16.366|-16.366|-16.366|-0.36%
15.01.2014|-16.403|-16.403|-16.403|-16.403|0.23%
16.01.2014|-16.392|-16.392|-16.392|-16.392|-0.07%
17.01.2014|-16.153|-16.153|-16.153|-16.153|-1.46%
20.01.2014|-16.092|-16.092|-16.092|-16.092|-0.38%
21.01.2014|-15.948|-15.948|-15.948|-15.948|-0.89%
22.01.2014|-15.986|-15.986|-15.986|-15.986|0.24%
23.01.2014|-15.704|-15.704|-15.704|-15.704|-1.76%
24.01.2014|-15.371|-15.371|-15.371|-15.371|-2.12%
27.01.2014|-15.352|-15.352|-15.352|-15.352|-0.12%
28.01.2014|-15.424|-15.424|-15.424|-15.424|0.47%
29.01.2014|-15.083|-15.083|-15.083|-15.083|-2.21%
30.01.2014|-14.987|-14.987|-14.987|-14.987|-0.64%
31.01.2014|-14.623|-14.623|-14.623|-14.623|-2.43%
03.02.2014|-14.791|-14.791|-14.791|-14.791|1.15%
04.02.2014|-15.146|-15.146|-15.146|-15.146|2.40%
05.02.2014|-15.121|-15.121|-15.121|-15.121|-0.17%
06.02.2014|-15.284|-15.284|-15.284|-15.284|1.08%
07.02.2014|-15.335|-15.335|-15.335|-15.335|0.33%
10.02.2014|-15.180|-15.180|-15.180|-15.180|-1.01%
11.02.2014|-15.324|-15.324|-15.324|-15.324|0.95%
12.02.2014|-15.352|-15.352|-15.352|-15.352|0.18%
13.02.2014|-15.172|-15.172|-15.172|-15.172|-1.17%
14.02.2014|-15.319|-15.319|-15.319|-15.319|0.97%
17.02.2014|-15.472|-15.472|-15.472|-15.472|1.00%
18.02.2014|-15.219|-15.219|-15.219|-15.219|-1.64%
19.02.2014|-14.996|-14.996|-14.996|-14.996|-1.47%
20.02.2014|-14.982|-14.982|-14.982|-14.982|-0.09%
21.02.2014|-15.303|-15.303|-15.303|-15.303|2.14%
24.02.2014|-15.490|-15.490|-15.490|-15.490|1.22%
25.02.2014|-15.254|-15.254|-15.254|-15.254|-1.52%
26.02.2014|-14.968|-14.968|-14.968|-14.968|-1.87%
27.02.2014|-14.686|-14.686|-14.686|-14.686|-1.88%
28.02.2014|-14.944|-14.944|-14.944|-14.944|1.76%
03.03.2014|-12.632|-12.632|-12.632|-12.632|-15.47%
04.03.2014|-13.607|-13.607|-13.607|-13.607|7.72%
05.03.2014|-14.139|-14.139|-14.139|-14.139|3.91%
06.03.2014|-13.976|-13.976|-13.976|-13.976|-1.15%
07.03.2014|-12.460|-12.460|-12.460|-12.460|-10.85%
10.03.2014|-12.500|-12.500|-12.500|-12.500|0.32%
11.03.2014|-12.431|-12.431|-12.431|-12.431|-0.55%
12.03.2014|-11.651|-11.651|-11.651|-11.651|-6.27%
13.03.2014|-9.681|-9.681|-9.681|-9.681|-16.91%
14.03.2014|-10.305|-10.305|-10.305|-10.305|6.45%
17.03.2014|-10.599|-10.599|-10.599|-10.599|2.85%
18.03.2014|-11.174|-11.174|-11.174|-11.174|5.43%
19.03.2014|-12.255|-12.255|-12.255|-12.255|9.67%
20.03.2014|-11.509|-11.509|-11.509|-11.509|-6.09%
21.03.2014|-9.511|-9.511|-9.511|-9.511|-17.36%
24.03.2014|-11.101|-11.101|-11.101|-11.101|16.72%
25.03.2014|-11.874|-11.874|-11.874|-11.874|6.96%
26.03.2014|-12.438|-12.438|-12.438|-12.438|4.75%
27.03.2014|-12.741|-12.741|-12.741|-12.741|2.44%
28.03.2014|-12.663|-12.663|-12.663|-12.663|-0.61%
31.03.2014|-14.401|-14.401|-14.401|-14.401|13.73%
01.04.2014|-14.163|-14.163|-14.163|-14.163|-1.65%
02.04.2014|-14.402|-14.402|-14.402|-14.402|1.69%
03.04.2014|-14.165|-14.165|-14.165|-14.165|-1.65%
04.04.2014|-14.000|-14.000|-14.000|-14.000|-1.16%
07.04.2014|-13.300|-13.300|-13.300|-13.300|-5.00%
08.04.2014|-13.416|-13.416|-13.416|-13.416|0.87%
09.04.2014|-13.320|-13.320|-13.320|-13.320|-0.72%
10.04.2014|-13.632|-13.632|-13.632|-13.632|2.34%
11.04.2014|-13.145|-13.145|-13.145|-13.145|-3.57%
14.04.2014|-12.155|-12.155|-12.155|-12.155|-7.53%
15.04.2014|-11.488|-11.488|-11.488|-11.488|-5.49%
16.04.2014|-11.958|-11.958|-11.958|-11.958|4.09%
17.04.2014|-12.363|-12.363|-12.363|-12.363|3.39%
18.04.2014|-12.352|-12.352|-12.352|-12.352|-0.09%
21.04.2014|-12.346|-12.346|-12.346|-12.346|-0.05%
22.04.2014|-12.166|-12.166|-12.166|-12.166|-1.46%
23.04.2014|-11.778|-11.778|-11.778|-11.778|-3.19%
24.04.2014|-11.005|-11.005|-11.005|-11.005|-6.56%
25.04.2014|-10.135|-10.135|-10.135|-10.135|-7.91%
28.04.2014|-10.962|-10.962|-10.962|-10.962|8.16%
29.04.2014|-9.891|-9.891|-9.891|-9.891|-9.77%
30.04.2014|-11.139|-11.139|-11.139|-11.139|12.62%
01.05.2014|-11.140|-11.140|-11.140|-11.140|0.01%
02.05.2014|-10.572|-10.572|-10.572|-10.572|-5.10%
05.05.2014|-9.355|-9.355|-9.355|-9.355|-11.51%
06.05.2014|-9.826|-9.826|-9.826|-9.826|5.03%
07.05.2014|-12.466|-12.466|-12.466|-12.466|26.87%
08.05.2014|-12.858|-12.858|-12.858|-12.858|3.14%
09.05.2014|-12.532|-12.532|-12.532|-12.532|-2.54%
12.05.2014|-12.623|-12.623|-12.623|-12.623|0.73%
13.05.2014|-13.211|-13.211|-13.211|-13.211|4.66%
14.05.2014|-12.958|-12.958|-12.958|-12.958|-1.92%
15.05.2014|-17.271|-17.271|-17.271|-17.271|33.28%
16.05.2014|-12.555|-12.555|-12.555|-12.555|-27.31%
19.05.2014|-13.706|-13.706|-13.706|-13.706|9.17%
20.05.2014|-14.060|-14.060|-14.060|-14.060|2.58%
21.05.2014|-14.327|-14.327|-14.327|-14.327|1.90%
22.05.2014|-14.305|-14.305|-14.305|-14.305|-0.15%
23.05.2014|-14.699|-14.699|-14.699|-14.699|2.75%
26.05.2014|-14.873|-14.873|-14.873|-14.873|1.18%
27.05.2014|-14.559|-14.559|-14.559|-14.559|-2.11%
28.05.2014|-14.832|-14.832|-14.832|-14.832|1.88%
29.05.2014|-14.845|-14.845|-14.845|-14.845|0.09%
30.05.2014|-14.788|-14.788|-14.788|-14.788|-0.38%
02.06.2014|-14.915|-14.915|-14.915|-14.915|0.86%
